	x
Mindy4	0
Mindy4b-ps	0
Mink1	0.262929918571871
Minos1	0.281478129917999
Minpp1	-0.164658511341177
Minpp1-ps	0
Mios	-0.139536998919215
Miox	0
Mip	0
Mipep	0.253411718029206
Mipep-ps	0
Mipepos	-0.0094177803646813
Mipol1	0.534480232787532
Mir100	0
Mir101a	0.0949988241697608
Mir101b	0
Mir101c	0
Mir103-1	0
Mir103-2	0
Mir105	0
Mir106a	0
Mir106b	0
Mir107	0
Mir10a	0
Mir10b	0
Mir1187	0
Mir1188	0
Mir1190	0
Mir1191	0
Mir1191b	0
Mir1192	0
Mir1193	0
Mir1195	-0.113744607485375
Mir1197	0
Mir1198	0
Mir1199	0
Mir122	0
Mir1224	0
Mir1231	0
Mir124-2hg	0
Mir1247	0
Mir1249	0
Mir124a-1	0
Mir124a-1hg	0
Mir124a-2	0
Mir124a-3	0
Mir1251	0
Mir1258	0
Mir125a	0
Mir125b-1	0
Mir125b-2	0
Mir1264	0
Mir126a	0
Mir126b	0
Mir127	0
Mir128-1	0
Mir128-2	0
Mir129-1	0
Mir129-2	0
Mir1291	0.149173548720185
Mir1298	0
Mir129b	0
Mir1306	-0.00676528161285548
Mir130a	0
Mir130b	0
Mir130c	0
Mir132	0
Mir133a-1	0
Mir133a-1hg	0
Mir133a-2	0
Mir133b	0
Mir133c	0
Mir134	0
Mir135a-1	0
Mir135a-2	0
Mir135b	0
Mir136	0
Mir137	0
Mir138-1	0
Mir138-2	0
Mir139	0
Mir140	0
Mir141	0
Mir142	0.290448648817314
Mir142b	0
Mir142hg	-0.0375459499490962
Mir143	0
Mir144	0
Mir145a	0
Mir145b	0
Mir146	0.42288287825564
Mir146b	0
Mir147	-0.0152728256574783
Mir148a	0
Mir148b	0
Mir149	0
Mir150	-0.158233039113463
Mir151	0
Mir152	0
Mir153	0
Mir154	0
Mir155	0
Mir155hg	0.427988701189435
Mir15a	0
Mir15b	0
Mir16-1	0
Mir16-2	0
Mir1668	-0.896773939006069
Mir17	0
Mir17hg	0
Mir18	0
Mir181a-1	0
Mir181a-2	0
Mir181b-1	0
Mir181b-2	0
Mir181c	0
Mir181d	0
Mir182	0
Mir183	0
Mir1839	0
Mir184	0
Mir1843a	0
Mir1843b	0
Mir185	0
Mir186	0
Mir187	0
Mir188	0
Mir1892	0
Mir1893	-0.084276012787178
Mir1894	0
Mir1895	0
Mir1896	0
Mir1897	0
Mir1898	0
Mir1899	0
Mir18b	0
Mir1900	0.179671546351826
Mir1901	0
Mir1902	-0.190440555731473
Mir1903	0
Mir1904	-0.0440668951313278
Mir1905	0
Mir1906-1	0
Mir1906-2	0
Mir1907	0
Mir190a	0
Mir190b	0
Mir191	-0.0216876164282315
Mir1912	0
Mir192	0
Mir1927	0
Mir1928	0
Mir1929	0
Mir1930	0
Mir1931	-0.0611115515982105
Mir1932	0
Mir1933	0
Mir1934	0
Mir1936	0
Mir1938	-0.0213169324678794
Mir193a	0
Mir193b	0
Mir194-1	0
Mir194-2	-0.0123147772541483
Mir1941	0
Mir1942	0
Mir1943	0
Mir1945	-0.173348544375181
Mir1946a	0
Mir1946b	0
Mir1947	0
Mir1948	0
Mir1949	0
Mir1950	0
Mir1951	0
Mir1952	0
Mir1953	0
Mir1954	0
Mir1955	0
Mir1956	0
Mir1957a	0
Mir1957b	0
Mir1958	0
Mir195a	0
Mir195b	0
Mir1960	-0.0178446373096049
Mir1961	0
Mir1962	0
Mir1963	0
Mir1964	0
Mir1966	0
Mir1967	0
Mir1968	0
Mir1969	0
Mir196a-1	0
Mir196a-2	0
Mir196b	0
Mir1970	0
Mir1971	0
Mir1981	0
Mir1982	0.0610006852329847
Mir1983	0
Mir199a-1	0
Mir199a-2	0
Mir199b	0
Mir19a	0
Mir19b-1	0
Mir19b-2	0
Mir1a-1	0
Mir1a-2	0
Mir1b	0
Mir200a	0
Mir200b	0
Mir200c	0
Mir201	0
Mir202	0
Mir203	0
Mir204	0
Mir205	0
Mir206	0
Mir207	0
Mir208a	0
Mir208b	0
Mir20a	0
Mir20b	0
Mir210	-0.0586457828876469
Mir211	0
Mir212	0
Mir2136	0
Mir2137	0
Mir2139	0
Mir214	0
Mir215	0
Mir216a	0
Mir216b	0
Mir216c	0
Mir217	0
Mir218-1	0
Mir218-2	0
Mir219a-1	0
Mir219a-2	0
Mir219b	0
Mir219c	-0.0180231638248163
Mir21a	0.132623332594702
Mir21b	0
Mir21c	-0.0578894489471648
Mir22	0
Mir221	0
Mir222	0
Mir223	0
Mir224	0
Mir22hg	-0.0213731338119916
Mir23a	0
Mir23b	0
Mir24-1	0
Mir24-2	0
Mir25	-0.339168392896357
Mir26a-1	0
Mir26a-2	0
Mir26b	0
Mir27a	0
Mir27b	0
Mir2861	-0.00796114224987297
Mir28a	0
Mir28b	0
Mir28c	0
Mir290a	0
Mir290b	0
Mir291a	0
Mir291b	0
Mir292	0
Mir292b	0
Mir293	0
Mir294	0
Mir295	0
Mir296	0
Mir297-1	0
Mir297a-2	0
Mir297a-3	0
Mir297a-4	0
Mir297b	0
Mir297c	0
Mir298	0
Mir299a	0
Mir299b	0
Mir29a	0
Mir29b-1	0
Mir29b-2	0
Mir29c	-0.00493778025284252
Mir300	0
Mir301	0
Mir301b	0
Mir302a	0
Mir302b	0
Mir302c	0
Mir302d	0
Mir3057	0.0487789584121042
Mir3058	0
Mir3059	0
Mir3060	-0.218511289795985
Mir3061	-0.101264590154248
Mir3062	0
Mir3063	0
Mir3064	-0.183994226825729
Mir3065	0
Mir3066	0
Mir3067	0
Mir3068	0
Mir3069	0
Mir3070a	0
Mir3070b	0
Mir3071	0
Mir3072	0
Mir3073a	0
Mir3073b	0
Mir3074-1	0
Mir3074-2	0
Mir3075	0
Mir3076	0.461729919717661
Mir3077	-0.0164006000187513
Mir3078	0
Mir3079	0.0427243256363085
Mir3080	0
Mir3081	0
Mir3082	-0.0636436915122658
Mir3083	0
Mir3084-1	0
Mir3084-2	0
Mir3085	0
Mir3086	0
Mir3087	0
Mir3088	0
Mir3089	0
Mir3090	0
Mir3091	-0.453481953706105
Mir3092	0
Mir3093	0
Mir3094	0
Mir3095	0
Mir3096	0
Mir3097	0
Mir3098	0
Mir3099	0
Mir30a	0
Mir30b	0
Mir30c-1	0
Mir30c-2	0
Mir30d	0
Mir30e	0
Mir30f	0
Mir31	0
Mir3100	0
Mir3101	-0.00662431582119058
Mir3102	0
Mir3103	0
Mir3104	0
Mir3105	0
Mir3106	0
Mir3107	0
Mir3108	0
Mir3109	0
Mir3110	0
Mir3112	0
Mir3113	0
Mir32	0
Mir320	0
Mir322	0
Mir323	0
Mir324	0
Mir325	0
Mir326	-0.0290777675800662
Mir327	0
Mir328	0
Mir329	0
Mir33	0
Mir330	-0.023043881885775
Mir331	0
Mir335	0
Mir337	0
Mir338	0
Mir339	0
Mir340	-0.0144172432078068
Mir341	0
Mir342	-0.0179433796493223
Mir343	-0.0187962459546914
Mir344	0
Mir344-2	0
Mir344b	0
Mir344c	0
Mir344d-1	-0.0278092093418065
Mir344d-2	0
Mir344d-3	0
Mir344e	0
Mir344f	0
Mir344g	0
Mir344h-1	0
Mir344h-2	0
Mir344i	0
Mir345	0
Mir346	-0.00868154648203682
Mir3470a	0
Mir3470b	0
Mir3471-1	0
Mir3471-2	0
Mir3472	0
Mir3473a	0
Mir3473b	0
Mir3473c	0
Mir3473d	0
Mir3473e	0
Mir3473f	0
Mir3473g	0
Mir3474	-0.206258304669372
Mir3475	0
Mir34a	0
Mir34b	0
Mir34c	-0.0260419419617944
Mir350	0
Mir351	0
Mir3535	0
Mir3544	0
Mir3547	0
Mir3569	0
Mir3572	0
Mir361	0
Mir362	0
Mir3620	0
Mir363	0
Mir365-1	0
Mir365-2	0
Mir367	0
Mir369	0
Mir370	0
Mir374b	0
Mir374c	0
Mir375	0
Mir376a	0
Mir376b	0
Mir376c	0
Mir377	0
Mir378a	0
Mir378b	0
Mir378c	0
Mir378d	0
Mir379	0
Mir380	0
Mir381	0
Mir382	0
Mir383	0
Mir384	0
Mir3960	0
Mir3961	0
Mir3962	0
Mir3963	0
Mir3964	0
Mir3965	0
Mir3966	0
Mir3967	0
Mir3968	-0.00756728550541165
Mir3969	0
Mir3970	0
Mir3971	0
Mir409	0
Mir410	0
Mir411	0
Mir412	0
Mir421	0
Mir423	-0.02166337894672
Mir425	-0.0216876164282315
Mir429	0
Mir431	0
Mir432	0
Mir433	0
Mir434	0
Mir448	0
Mir449a	0
Mir449b	0
Mir449c	0
Mir450-1	0
Mir450-2	0
Mir450b	0
Mir451a	0
Mir451b	0
Mir452	0
Mir453	0
Mir455	0
Mir463	0
Mir465	0
Mir465b-1	0
Mir465b-2	0
Mir465c-1	0
Mir465c-2	0
Mir465d	0
Mir466	0
Mir466b-1	0
Mir466b-2	0
Mir466b-3	0
Mir466b-4	0
Mir466b-5	0
Mir466b-6	0
Mir466b-7	0
Mir466b-8	0
Mir466c-1	0
Mir466c-2	0
Mir466d	0
Mir466e	0
Mir466f-1	0
Mir466f-2	0
Mir466f-3	0
Mir466f-4	0
Mir466g	0
Mir466h	0
Mir466i	0
Mir466j	0
Mir466k	0
Mir466l	0
Mir466m	0
Mir466n	0
Mir466o	0
Mir466p	0
Mir466q	0
Mir467a-1	0
Mir467a-10	0
Mir467a-2	0
Mir467a-3	0
Mir467a-4	0
Mir467a-5	0
Mir467a-6	0
Mir467a-7	0
Mir467a-8	0
Mir467a-9	0
Mir467b	0
Mir467c	0
Mir467d	0
Mir467e	0
Mir467f	0.298849834322639
Mir467g	0
Mir467h	0
Mir468	0
Mir470	0
Mir471	0
Mir483	0
Mir484	0
Mir485	0
Mir486	0
Mir487b	0
Mir488	0
Mir489	0
Mir490	0
Mir491	0
Mir493	0
Mir494	0
Mir495	0
Mir496a	0
Mir496b	0
Mir497	0
Mir497b	0
Mir499	0
Mir500	0
Mir501	0
Mir503	0
Mir504	0
Mir5046	0.0419295994892797
Mir505	0
Mir509	0
Mir5098	0
Mir5099	0
Mir5100	0
Mir5101	0
Mir5103	0
Mir5104	0
Mir5106	0
Mir5107	0
Mir5108	0
Mir511	0
Mir5110	0
Mir5112	0
Mir5113	-0.159270652241749
Mir5114	0.635635365224889
Mir5116	0
Mir5117	-0.626372960499563
Mir5118	0
Mir5119	0
Mir5120	0
Mir5121	0
Mir5122	0
Mir5123	0
Mir5124a	0
Mir5124b	0
Mir5125	-0.00102992353079192
Mir5126	0
Mir5127	0
Mir5128	0
Mir5129	0
Mir5130	0
Mir5131	0
Mir5132	0
Mir5133	0
Mir5134	0
Mir5135	-0.0122681869604419
Mir5136	-0.0749475416122798
Mir532	0
Mir539	0
Mir540	0
Mir541	0
Mir542	0
Mir543	0
Mir544	0
Mir546	0
Mir547	0
Mir551b	0
Mir5615-1	0
Mir5615-2	0
Mir5616	0
Mir5617	0
Mir5618	-0.0357192376723607
Mir5619	0
Mir5620	-0.0275931538274906
Mir5621	0
Mir5622	0
Mir5623	0
Mir5624	0
Mir5625	0
Mir5626	0
Mir5627	0
Mir568	0
Mir5709	0
Mir5710	0
Mir574	0
Mir582	0
Mir592	0
Mir598	0
Mir599	0
Mir615	0
Mir6236	-0.539321786302718
Mir6237	0
Mir6238	0
Mir6239	0
Mir6240	-0.00279614488787877
Mir6241	0
Mir6244	0
Mir6335	0
Mir6336	0
Mir6337	0
Mir6338	0
Mir6339	0
Mir6340	0
Mir6341	0
Mir6342	0
Mir6343	0
Mir6344	0
Mir6345	-0.159042787775203
Mir6346	0
Mir6347	-0.03416324062347
Mir6348	0
Mir6349	0
Mir6350	0
Mir6351	0
Mir6352	0
Mir6353	0
Mir6354	0
Mir6355	0
Mir6356	0
Mir6357	0
Mir6358	0
Mir6359	0
Mir6360	0
Mir6361	0
Mir6362	0
Mir6363	0
Mir6364	0
Mir6365	0
Mir6366	0
Mir6367	0
Mir6368	0
Mir6369	0
Mir6370	0
Mir6371	0
Mir6372	0
Mir6373	0
Mir6374	0
Mir6375	0
Mir6376	0
Mir6377	0
Mir6378	0
Mir6379	0
Mir6380	0
Mir6381	0
Mir6382	0
Mir6383	0
Mir6384	0
Mir6385	0
Mir6386	0
Mir6387	0
Mir6388	0
Mir6389	0
Mir6390	0
Mir6391	0
Mir6392	0
Mir6393	0
Mir6394	0
Mir6395	0
Mir6396	0
Mir6397	0
Mir6398	0
Mir6399	0
Mir6400	0
Mir6401	0
Mir6402	0
Mir6403	0
Mir6404	0
Mir6405	0
Mir6406	0
Mir6407	0
Mir6408	0
Mir6409	0
Mir6410	0
Mir6411	0
Mir6412	0
Mir6413	0
Mir6414	0
Mir6415	0
Mir6416	-0.0119077828835662
Mir6417	0
Mir6418	0
Mir6419	0
Mir6420	0
Mir6481	0
Mir6516	0.443813643011096
Mir652	0
Mir653	0
Mir6537	0
Mir6538	0
Mir6539	0
Mir654	0
Mir6540	0
Mir6541	0
Mir6546	0
Mir664	0
Mir665	0
Mir666	0
Mir667	0
Mir668	0
Mir669a-1	0
Mir669a-10	0
Mir669a-11	0
Mir669a-12	0
Mir669a-2	0
Mir669a-3	0
Mir669a-4	0
Mir669a-5	0
Mir669a-6	0
Mir669a-7	0
Mir669a-8	0
Mir669a-9	0
Mir669b	0
Mir669c	0
Mir669d	0
Mir669d-2	0
Mir669e	0
Mir669f	0
Mir669g	0
Mir669h	0
Mir669i	0
Mir669j	0
Mir669k	0
Mir669l	0
Mir669m-1	0
Mir669m-2	0
Mir669n	0
Mir669o	0
Mir669p-1	0
Mir669p-2	0
Mir670	0
Mir670hg	0
Mir671	0.0574209957093043
Mir6715	0
Mir672	0
Mir673	0
Mir674	0
Mir675	0
Mir676	0
Mir6769b	0
Mir677	-0.0335274158615804
Mir678	0
Mir679	0
Mir680-1	0
Mir680-2	0
Mir680-3	0
Mir681	0
Mir682	0.272181677648646
Mir683-1	0
Mir683-2	0
Mir684-1	0
Mir684-2	0
Mir686	-0.117943356736398
Mir687	0.0259974419778941
Mir688	0
Mir6896	0
Mir6897	-0.525624189450495
Mir6898	0
Mir6899	0.0667998262601269
Mir690	0
Mir6900	0
Mir6901	0
Mir6902	0.0527552393546191
Mir6903	0
Mir6904	-0.151679748128046
Mir6905	0
Mir6906	0
Mir6907	0
Mir6908	0
Mir6909	0
Mir691	0
Mir6910	-0.0534077641919127
Mir6911	0
Mir6912	0
Mir6913	0.334561615239531
Mir6914	0.148403592099554
Mir6915	0
Mir6916	-0.231769725105239
Mir6917	0
Mir6918	0.109895846189363
Mir6919	0
Mir692-1	0.699407599640303
Mir692-2	-0.0764572569679376
Mir692-3	-0.103770998667691
Mir6920	0.153939822284708
Mir6921	0
Mir6922	-0.0154034123148077
Mir6923	0
Mir6924	-0.02035852652753
Mir6925	0
Mir6926	0
Mir6927	0
Mir6928	0
Mir6929	0
Mir693	0
Mir6930	0.472552495956687
Mir6931	0
Mir6932	0.165914387836194
Mir6933	0
Mir6934	0
Mir6935	0
Mir6936	0
Mir6937	0
Mir6938	0
Mir6939	0
Mir694	0
Mir6940	0
Mir6941	0
Mir6942	0
Mir6943	-0.0751090109882016
Mir6944	0
Mir6945	0
Mir6946	0
Mir6947	0
Mir6948	-0.667006071901037
Mir6949	0
Mir695	0
Mir6950	0
Mir6951	0.1476688165873
Mir6952	0
Mir6953	0.390530444853858
Mir6954	0
Mir6955	0.141043555455
Mir6956	0
Mir6957	0
Mir6958	-0.00662431582119058
Mir6959	0
Mir6960	0
Mir6961	0
Mir6962	0
Mir6963	0
Mir6964	0
Mir6965	0
Mir6966	-0.220299213309468
Mir6968	0
Mir6969	0
Mir697	0
Mir6970	0
Mir6971	0
Mir6972	0
Mir6973a	0.0580017230964313
Mir6973b	-0.0170921725605662
Mir6974	0.668798659368036
Mir6975	0
Mir6976	0
Mir6977	0
Mir6978	0
Mir6979	-0.162820144236936
Mir698	0
Mir6980	0
Mir6981	-0.0144945750697447
Mir6982	0
Mir6983	0
Mir6984	-0.125094998508767
Mir6985	0
Mir6986	0
Mir6987	0
Mir6988	-0.0951925785582784
Mir6989	0
Mir6990	0
Mir6991	0
Mir6992	-0.0177469757931531
Mir6993	0
Mir6994	0
Mir6995	0
Mir6996	0
Mir6997	-0.107448026008014
Mir6998	0
Mir6999	-0.126239703387177
Mir7-1	0
Mir7-2	0
Mir700	-0.0981105900664996
Mir7000	0
Mir7001	0
Mir7002	0
Mir7003	0
Mir7004	0
Mir7005	0
Mir7006	0
Mir7007	0
Mir7008	0
Mir7009	0.131364120068846
Mir701	0
Mir7010	0
Mir7011	0
Mir7012	-0.0184539495538815
Mir7013	0
Mir7014	0
Mir7015	0.131364120068846
Mir7016	0
Mir7017	-0.0257324335938803
Mir7018	0
Mir7019	0
Mir702	0
Mir7020	0
Mir7021	0
Mir7022	-0.207028439284026
Mir7023	0
Mir7024	0
Mir7025	0
Mir7026	-0.165787615286031
Mir7027	0
Mir7028	-0.031879315938896
Mir7029	-0.0190838550986295
Mir703	0.219779100089742
Mir7030	0.0234282868516623
Mir7031	0.172194653026682
Mir7032	0
Mir7033	0
Mir7034	-0.232929807211862
Mir7035	0
Mir7036	-0.380334872052734
Mir7036b	-0.0694090965916885
Mir7037	0
Mir7038	-0.0100918998044929
Mir7039	-0.0340914049643087
Mir704	0
Mir7040	0
Mir7041	0
Mir7042	0
Mir7043	0
Mir7044	0
Mir7045	-0.0888431248396306
Mir7046	0
Mir7047	0
Mir7048	0
Mir7049	0.287712013793202
Mir705	0
Mir7050	-0.291976049241996
Mir7051	0.640088226661625
Mir7052	-0.0509416467793975
Mir7053	0
Mir7054	-0.0287172451690589
Mir7055	0
Mir7056	0
Mir7057	0
Mir7058	0
Mir7059	0
Mir706	0
Mir7060	-0.0792219613809027
Mir7061	-0.0342353796729558
Mir7062	0
Mir7063	-0.00493778025284252
Mir7064	0
Mir7065	0
Mir7066	0
Mir7067	0.020717242360322
Mir7068	0
Mir7069	0.0522072915271624
Mir707	0
Mir7070	0
Mir7071	0
Mir7072	0
Mir7073	0
Mir7074	0
Mir7075	0.230792097845144
Mir7076	0
Mir7077	0
Mir7078	-0.183220938436926
Mir7079	0.0482161054746186
Mir708	0
Mir7080	0
Mir7081	0
Mir7082	-0.05637412201845
Mir7083	0
Mir7084	0.204946898550335
Mir7085	0
Mir7086	0.0440005824345747
Mir7087	0
Mir7088	0
Mir7089	-0.0290777675800662
Mir709	0
Mir7090	0
Mir7091	0
Mir7092	0
Mir7093	-0.0359032763940218
Mir7094-1	0
Mir7094-2	0
Mir710	0
Mir711	0
Mir7115	0
Mir7116	0.327224917891759
Mir7117	-0.0237620807117948
Mir7118	0
Mir7119	0
Mir713	0
Mir717	0
Mir718	-0.0461156615390035
Mir719	0
Mir721	-0.0239871080773669
Mir7210	0
Mir7211	0
Mir7212	0
Mir7213	0
Mir7214	0
Mir7215	0
Mir7216	0
Mir7217	0
Mir7218	0
Mir7219	0
Mir7220	0
Mir7221	0
Mir7222	0
Mir7223	0
Mir7224	0
Mir7225	-0.0258756952846751
Mir7226	0
Mir7227	0
Mir7228	0
Mir7229	0
Mir7230	0
Mir7231	0
Mir7232	0
Mir7233	0
Mir7234	0
Mir7235	0
Mir7236	0
Mir7237	-0.0159803197725383
Mir7238	0
Mir7239	0
Mir7240	0
Mir7241	0
Mir7242	0
Mir7243	0
Mir741	0
Mir742	0
Mir743	0
Mir743b	0
Mir744	0
Mir7578	-0.0198262534567956
Mir758	0
Mir759	0
Mir760	0
Mir761	-0.0201511930316608
Mir762	0
Mir763	0
Mir764	0
Mir7646	-0.0280708885867729
Mir7647	0
Mir7648	0
Mir7649	0
Mir7650	0
Mir7651	0
Mir7652	-0.023666154101214
Mir7653	0
Mir7654	-0.0241938026998197
Mir7655	0
Mir7656	-0.0345270085435645
Mir7657	-0.00821111116907469
Mir7658	0
Mir7659	0
Mir7660	0
Mir7661	0
Mir7662	0
Mir7663	0
Mir7664	0
Mir7665	0
Mir7666	0.147341716075187
Mir7667	0
Mir7668	0
Mir7669	0
Mir767	0
Mir7670	0.0161708353571596
Mir7671	0
Mir7672	0
Mir7673	0
Mir7674	0
Mir7675	-0.122222464220806
Mir7676-1	0
Mir7676-2	0
Mir7677	0
Mir7678	0.0615052661130978
Mir7679	0
Mir7680	0
Mir7681	0
Mir7682	0
Mir7683	0
Mir7684	0
Mir7685	0
Mir7686	0
Mir7687	0
Mir7688	0
Mir7689	0
Mir770	0
Mir7b	0
Mir7j	0
Mir7k	0
Mir802	0
Mir804	0
Mir8090	0
Mir8091	0.0286607439920354
Mir8092	0
Mir8093	0
Mir8094	-0.560290522530718
Mir8095	0
Mir8096	0
Mir8097	0.658837107757901
Mir8098	0
Mir8099-1	0
Mir8099-2	0
Mir8100	0
Mir8101	-0.0343805756638951
Mir8102	-0.0356663290280481
Mir8103	0
Mir8104	0
Mir8105	0
Mir8106	0
Mir8107	0
Mir8108	-0.0169531492401729
Mir8109	0
Mir8110	0
Mir8111	0
Mir8112	-0.0640494273335417
Mir8113	-0.281180226840896
Mir8114	0
Mir8115	-0.0143788858934622
Mir8116	0
Mir8117	0
Mir8118	0
Mir8119	0.18667994465403
Mir8120	0.223427724603618
Mir871	0
Mir872	0
Mir873a	0
Mir873b	-0.0392971883430053
Mir874	0
Mir875	0
Mir876	0
Mir877	0.313343800866898
Mir878	0
Mir879	0
Mir880	0
Mir881	0
Mir882	0
Mir883a	0.252739563699536
Mir883b	0
Mir9-1	0
Mir9-2	0
Mir9-3	0
Mir9-3hg	0
Mir92-1	-0.063270549575297
Mir92-2	0
Mir92b	0
Mir93	0
Mir96	0
Mir98	0
Mir99a	0
Mir99ahg	0
Mir99b	0
Mirg	0
Mirlet7a-1	0
Mirlet7a-2	0
Mirlet7b	0
Mirlet7c-1	0
Mirlet7c-2	0
Mirlet7d	0.174786624513891
Mirlet7e	0
Mirlet7f-1	0
Mirlet7f-2	0
Mirlet7g	0
Mirlet7i	0
Mirt1	0.427991124807294
Mirt2	0
Mis12	0.400832116977261
Mis18a	-0.51077833309927
Mis18bp1	0.20004517411651
Misp	0
Mitd1	-0.0844711323023519
Mitf	0.100865273396435
Mixl1	0
Mki67	0.191666437049777
Mkks	0.51006710459059
Mkl1	-0.908027688879083
Mkl2	0.03099736641536
Mkln1	-0.0214435891750542
Mkln1os	0
Mknk1	0.0810682349366708
Mknk2	0.269513426703894
Mkrn1	0.0851062864779636
Mkrn1-ps1	-0.0152728256574783
Mkrn2	-0.0650196785438239
Mkrn2os	0
Mkrn3	0
Mks1	-0.0740460202544866
Mkx	0
Mlana	0.342815199496089
Mlc1	0
Mlec	-0.260620771248671
Mlf1	0
Mlf2	0.0770199358856951
Mlh1	0.147667551785277
Mlh3	-0.0991694062180125
Mlip	0
Mlkl	-0.121694084345024
Mllt1	-0.12481866468281
Mllt10	-0.535012739183203
Mllt11	-0.086675216535134
Mllt3	-0.413246254671904
Mllt6	-0.331415110000071
Mlnr-ps	0
Mlph	-0.0181238973840833
Mlst8	0.0648685106627051
Mlx	0.470307049872728
Mlxip	0.418002499195256
Mlxipl	0.244280445768431
Mlycd	-0.165040394962186
Mmaa	0.0199965748243732
Mmab	0.0389045607701762
Mmachc	0.0597721006239015
Mmadhc	-0.116245417326796
Mmd	0.309723936246333
Mmd2	0
Mme	0
Mmel1	0
Mmgt1	-0.03597967892353
Mmgt2	0.304772312746254
Mmp10	0
Mmp11	0
Mmp12	0
Mmp13	0
Mmp14	0.510535170421272
Mmp15	-0.0293408760611082
Mmp16	0
Mmp17	-0.0357794934111601
Mmp19	0
Mmp1a	0
Mmp1b	0
Mmp2	0
Mmp20	0
Mmp21	0
Mmp23	0.111374341586315
Mmp24	0
Mmp25	-0.0102514196125551
Mmp27	0
Mmp28	0
Mmp3	0
Mmp7	0
Mmp8	0
Mmp9	0
Mmrn1	0
Mmrn2	0.327804661224032
Mms19	0.0354346641075311
Mms22l	0.230700006997241
Mn1	0
Mnat1	-0.281828439355152
Mnd1	0
Mnd1-ps	0
Mndal	-0.204759502474706
Mns1	-0.0540299347461584
Mnt	0.0105116501131193
Mnx1	0
Moap1	0
Mob1a	-0.144752651591792
Mob1b	-0.149644065702259
Mob2	0.0710612755809801
Mob3a	0.0600271947666608
Mob3b	-0.213162042490193
Mob3c	-0.309389858382623
Mob4	-0.260060903237074
Mobp	-0.0292878741244597
Mocos	0.230954434839872
Mocs1	0.40296668928314
Mocs2	0.160169492429536
Mocs3	-0.0924647826324837
Mog	0
Mogat1	0
Mogat2	0
Mogs	-0.23858906281053
Mok	0
Mon1a	-0.259796064046637
Mon1b	-0.34220962725454
Mon2	-0.683194309110953
Morc1	0
Morc2a	-0.164529199504154
Morc2b	0
Morc3	-0.352613508526825
Morc4	0
Morf4l1	-0.130993154581906
Morf4l2	0.394582809575838
Morn1	0
Morn2	-0.021629751239889
Morn3	0
Morn4	0.0165383269967835
Morn5	0
Mos	0
Mospd1	0.118405713634597
Mospd2	-0.0786838848785038
Mospd3	0.111981324029016
Mospd4	0
Mov10	0.383738622804553
Mov10l1	0
Moxd1	-0.0325840755634012
Moxd2	0
Mpc1	-0.00857064571279345
Mpc1-ps	0.209462535341762
Mpc2	-0.715786672286034
Mpdu1	0.171868014713968
Mpdz	-0.0436574129774259
Mpeg1	0
Mpg	-0.00207327430271688
Mphosph10	-0.512672661591069
Mphosph6	0.937035199985968
Mphosph8	0.142918142039007
Mphosph9	-0.310431359871385
Mpi	-0.0821764410713223
Mpl	0
Mplkip	-0.364534140325477
Mpnd	-0.211540218802872
Mpo	0
Mpp1	0.0317153197343422
Mpp2	0.380174110374878
Mpp3	0
Mpp4	0
Mpp5	0.112443076886351
Mpp6	0.242350909341095
Mpp7	-0.01780315256178
Mppe1	-0.1734650451491
Mpped1	0
Mpped2	0
Mprip	-0.239868529268114
Mpst	0.133142043487683
Mptx1	0
Mptx2	0
Mpv17	0.120146684911214
Mpv17l	0
Mpv17l2	-0.222858724283539
Mpz	0
Mpzl1	0.276525934526404
Mpzl2	-0.0250365952736859
Mpzl3	-0.151976852144827
Mr1	0.505141544177289
Mrap	0
Mrap2	0
Mras	-0.0179037518688601
Mrc1	0
Mrc2	-0.0206385608816753
Mre11a	-0.201111230526796
Mreg	0
Mrfap1	0.46504075675656
Mrgbp	0.221566973477041
Mrgpra1	0
Mrgpra14	0
Mrgpra18-ps	0
Mrgpra2a	0
Mrgpra2b	0
Mrgpra3	0
Mrgpra4	0
Mrgpra6	0
Mrgpra9	-0.0355100941031025
Mrgprb1	0
Mrgprb11-ps	0
Mrgprb12-ps	0
Mrgprb13	0
Mrgprb2	0
Mrgprb3	0
Mrgprb4	0
Mrgprb5	0
Mrgprb7-ps	0
Mrgprb8	0
Mrgprb9-ps	0
Mrgprc1-ps	0
Mrgprc2-ps	0
Mrgprc3-ps	0
Mrgprc4-ps	0
Mrgprc7-ps	0
Mrgprd	0
Mrgpre	-0.0443495539081174
Mrgprf	0
Mrgprg	0
Mrgprh	0
Mrgprx1	0
Mrgprx2	0
Mrgprx3-ps	0
Mri1	0.106355798370595
Mrip-ps	0.0200551614617168
Mrln	0
Mrm1	0.293800775842559
Mrm2	-0.140617872644787
Mrm3	-0.0354324888302378
Mrnip	-0.0306280640853199
Mro	0
Mroh1	0.179684887313264
Mroh2a	-0.0417503166744682
Mroh2b	0
Mroh3	0
Mroh4	0
Mroh5	0
Mroh6	0
Mroh7	0
Mroh8	0
Mroh9	0
Mrpl1	0.509756483375382
Mrpl10	-0.124405290456067
Mrpl11	0.396218305514434
Mrpl12	0.0914899815750764
Mrpl13	-0.021275490832857
Mrpl14	0.408056535397413
Mrpl15	-0.257731114847354
Mrpl16	-0.15274171240285
Mrpl17	-0.119967125284059
Mrpl18	-0.184045009724498
Mrpl19	0.350423449578749
Mrpl2	-0.211587480460512
Mrpl20	-0.125623135089423
